Model                                         | Scenario |        Extra |    N |   Accuracy
kimi-k2-0905                                  |       29 |      Min ECT |   50 |       0.0%
kimi-k2-0905                                  |       29 |     ECT Load |   50 |       0.0%
kimi-k2-0905                                  |       30 |   Min Events |   50 |       0.0%
kimi-k2-0905                                  |       30 |   Event Load |   50 |       0.0%
kimi-k2-0905                                  |       30 |      Min ECT |   50 |       0.0%
kimi-k2-0905                                  |       30 |     ECT Load |   50 |       0.0%
kimi-k2-0905                                  |       31 |   Min Events |   50 |       0.0%
kimi-k2-0905                                  |       31 |   Event Load |   50 |       0.0%
kimi-k2-0905                                  |       31 |      Min ECT |   50 |       0.0%
kimi-k2-0905                                  |       31 |     ECT Load |   50 |       0.0%
kimi-k2-0905                                  |       32 |   Min Events |   50 |       0.0%
kimi-k2-0905                                  |       32 |   Event Load |   50 |       0.0%
kimi-k2-0905                                  |       32 |      Min ECT |   50 |       0.0%
kimi-k2-0905                                  |       32 |     ECT Load |   50 |       0.0%
kimi-k2-0905                                  |       37 |   Min Events |   50 |       8.0%
kimi-k2-0905                                  |       37 |   Event Load |   50 |       0.0%
kimi-k2-0905                                  |       37 |      Min ECT |   50 |       2.0%
kimi-k2-0905                                  |       37 |     ECT Load |   50 |       0.0%
kimi-k2-0905                                  |       39 |   Min Events |   50 |      14.0%
kimi-k2-0905                                  |       39 |   Event Load |   50 |       4.0%
kimi-k2-0905                                  |       39 |      Min ECT |   50 |       0.0%
kimi-k2-0905                                  |       39 |     ECT Load |   50 |       0.0%

kimi-k2-0905 (with COT)                       |        7 |   Min Events |   45 |       8.9%
kimi-k2-0905 (with COT)                       |        7 |   Event Load |   45 |      13.3%
kimi-k2-0905 (with COT)                       |        7 |      Min ECT |   44 |       9.1%
kimi-k2-0905 (with COT)                       |        7 |     ECT Load |   44 |       0.0%
kimi-k2-0905 (with COT)                       |        8 |   Min Events |   45 |       0.0%
kimi-k2-0905 (with COT)                       |        8 |   Event Load |   45 |       6.7%
kimi-k2-0905 (with COT)                       |        8 |      Min ECT |   45 |       4.4%
kimi-k2-0905 (with COT)                       |        8 |     ECT Load |   45 |       2.2%
kimi-k2-0905 (with COT)                       |        9 |   Min Events |   45 |      46.7%
kimi-k2-0905 (with COT)                       |        9 |   Event Load |   45 |       8.9%
kimi-k2-0905 (with COT)                       |        9 |      Min ECT |   45 |      13.3%
kimi-k2-0905 (with COT)                       |        9 |     ECT Load |   45 |       4.4%
kimi-k2-0905 (with COT)                       |       10 |   Min Events |   45 |      11.1%
kimi-k2-0905 (with COT)                       |       10 |   Event Load |   45 |       2.2%
kimi-k2-0905 (with COT)                       |       10 |      Min ECT |   45 |       4.4%
kimi-k2-0905 (with COT)                       |       10 |     ECT Load |   45 |       4.4%
kimi-k2-0905 (with COT)                       |       11 |   Min Events |   45 |       6.7%
kimi-k2-0905 (with COT)                       |       11 |   Event Load |   45 |       8.9%
kimi-k2-0905 (with COT)                       |       11 |      Min ECT |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       11 |     ECT Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       12 |   Min Events |   45 |      66.7%
kimi-k2-0905 (with COT)                       |       12 |   Event Load |   45 |      77.8%
kimi-k2-0905 (with COT)                       |       12 |      Min ECT |   45 |      88.9%
kimi-k2-0905 (with COT)                       |       12 |     ECT Load |   45 |      28.9%
kimi-k2-0905 (with COT)                       |       13 |   Min Events |   45 |      75.6%
kimi-k2-0905 (with COT)                       |       13 |   Event Load |   45 |      60.0%
kimi-k2-0905 (with COT)                       |       13 |      Min ECT |   45 |      77.8%
kimi-k2-0905 (with COT)                       |       13 |     ECT Load |   45 |      75.6%
kimi-k2-0905 (with COT)                       |       14 |   Min Events |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       14 |   Event Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       14 |      Min ECT |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       14 |     ECT Load |   45 |       2.2%
kimi-k2-0905 (with COT)                       |       15 |   Min Events |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       15 |   Event Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       15 |      Min ECT |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       15 |     ECT Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       16 |   Min Events |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       16 |   Event Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       16 |      Min ECT |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       16 |     ECT Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       17 |   Min Events |   45 |      13.3%
kimi-k2-0905 (with COT)                       |       17 |   Event Load |   45 |       4.4%
kimi-k2-0905 (with COT)                       |       17 |      Min ECT |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       17 |     ECT Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       18 |   Min Events |   45 |      24.4%
kimi-k2-0905 (with COT)                       |       18 |   Event Load |   45 |       6.7%
kimi-k2-0905 (with COT)                       |       18 |      Min ECT |   45 |      13.3%
kimi-k2-0905 (with COT)                       |       18 |     ECT Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       19 |   Min Events |   45 |      13.3%
kimi-k2-0905 (with COT)                       |       19 |   Event Load |   45 |       4.4%
kimi-k2-0905 (with COT)                       |       19 |      Min ECT |   45 |      15.6%
kimi-k2-0905 (with COT)                       |       19 |     ECT Load |   45 |       4.4%
kimi-k2-0905 (with COT)                       |       20 |   Min Events |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       20 |   Event Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       20 |      Min ECT |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       20 |     ECT Load |   45 |       2.2%
kimi-k2-0905 (with COT)                       |       21 |   Min Events |   45 |       2.2%
kimi-k2-0905 (with COT)                       |       21 |   Event Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       21 |      Min ECT |   45 |       2.2%
kimi-k2-0905 (with COT)                       |       21 |     ECT Load |   45 |       2.2%
kimi-k2-0905 (with COT)                       |       22 |   Min Events |   45 |       2.2%
kimi-k2-0905 (with COT)                       |       22 |   Event Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       22 |      Min ECT |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       22 |     ECT Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       23 |   Min Events |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       23 |   Event Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       23 |      Min ECT |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       23 |     ECT Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       24 |   Min Events |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       24 |   Event Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       24 |      Min ECT |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       24 |     ECT Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       27 |   Min Events |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       27 |   Event Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       27 |      Min ECT |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       27 |     ECT Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       28 |   Min Events |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       28 |   Event Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       28 |      Min ECT |   45 |       2.2%
kimi-k2-0905 (with COT)                       |       28 |     ECT Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       29 |   Min Events |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       29 |   Event Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       29 |      Min ECT |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       29 |     ECT Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       30 |   Min Events |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       30 |   Event Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       30 |      Min ECT |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       30 |     ECT Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       31 |   Min Events |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       31 |   Event Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       31 |      Min ECT |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       31 |     ECT Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       32 |   Min Events |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       32 |   Event Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       32 |      Min ECT |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       32 |     ECT Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       37 |   Min Events |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       37 |   Event Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       37 |      Min ECT |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       37 |     ECT Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       39 |   Min Events |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       39 |   Event Load |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       39 |      Min ECT |   45 |       0.0%
kimi-k2-0905 (with COT)                       |       39 |     ECT Load |   45 |       0.0%

llama-3.1-70b-instruct                        |        7 |   Min Events |   25 |      96.0%
llama-3.1-70b-instruct                        |        7 |   Event Load |   25 |      28.0%
llama-3.1-70b-instruct                        |        7 |      Min ECT |   25 |       8.0%
llama-3.1-70b-instruct                        |        7 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct                        |        8 |   Min Events |   25 |       8.0%
llama-3.1-70b-instruct                        |        8 |   Event Load |   25 |      48.0%
llama-3.1-70b-instruct                        |        8 |      Min ECT |   25 |      32.0%
llama-3.1-70b-instruct                        |        8 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct                        |        9 |   Min Events |   25 |     100.0%
llama-3.1-70b-instruct                        |        9 |   Event Load |   25 |      36.0%
llama-3.1-70b-instruct                        |        9 |      Min ECT |   25 |      44.0%
llama-3.1-70b-instruct                        |        9 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       10 |   Min Events |   25 |      40.0%
llama-3.1-70b-instruct                        |       10 |   Event Load |   25 |      20.0%
llama-3.1-70b-instruct                        |       10 |      Min ECT |   25 |      28.0%
llama-3.1-70b-instruct                        |       10 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       11 |   Min Events |   25 |      44.0%
llama-3.1-70b-instruct                        |       11 |   Event Load |   25 |      44.0%
llama-3.1-70b-instruct                        |       11 |      Min ECT |   25 |      52.0%
llama-3.1-70b-instruct                        |       11 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       12 |   Min Events |   25 |      44.0%
llama-3.1-70b-instruct                        |       12 |   Event Load |   25 |      84.0%
llama-3.1-70b-instruct                        |       12 |      Min ECT |   25 |      84.0%
llama-3.1-70b-instruct                        |       12 |     ECT Load |   25 |     100.0%
llama-3.1-70b-instruct                        |       13 |   Min Events |   25 |      60.0%
llama-3.1-70b-instruct                        |       13 |   Event Load |   25 |      88.0%
llama-3.1-70b-instruct                        |       13 |      Min ECT |   25 |      96.0%
llama-3.1-70b-instruct                        |       13 |     ECT Load |   25 |     100.0%
llama-3.1-70b-instruct                        |       14 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct                        |       14 |   Event Load |   25 |       4.0%
llama-3.1-70b-instruct                        |       14 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct                        |       14 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       15 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct                        |       15 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       15 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct                        |       15 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       16 |   Min Events |   25 |       8.0%
llama-3.1-70b-instruct                        |       16 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       16 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct                        |       16 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       17 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct                        |       17 |   Event Load |   25 |      16.0%
llama-3.1-70b-instruct                        |       17 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct                        |       17 |     ECT Load |   25 |       4.0%
llama-3.1-70b-instruct                        |       18 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct                        |       18 |   Event Load |   25 |      20.0%
llama-3.1-70b-instruct                        |       18 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct                        |       18 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       19 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct                        |       19 |   Event Load |   25 |       8.0%
llama-3.1-70b-instruct                        |       19 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct                        |       19 |     ECT Load |   25 |      12.0%
llama-3.1-70b-instruct                        |       20 |   Min Events |   25 |      28.0%
llama-3.1-70b-instruct                        |       20 |   Event Load |   25 |       8.0%
llama-3.1-70b-instruct                        |       20 |      Min ECT |   25 |       4.0%
llama-3.1-70b-instruct                        |       20 |     ECT Load |   25 |       8.0%
llama-3.1-70b-instruct                        |       21 |   Min Events |   25 |       8.0%
llama-3.1-70b-instruct                        |       21 |   Event Load |   25 |       8.0%
llama-3.1-70b-instruct                        |       21 |      Min ECT |   25 |       4.0%
llama-3.1-70b-instruct                        |       21 |     ECT Load |   25 |      24.0%
llama-3.1-70b-instruct                        |       22 |   Min Events |   25 |      28.0%
llama-3.1-70b-instruct                        |       22 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       22 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct                        |       22 |     ECT Load |   25 |      16.0%
llama-3.1-70b-instruct                        |       23 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct                        |       23 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       23 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct                        |       23 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       24 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct                        |       24 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       24 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct                        |       24 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       27 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct                        |       27 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       27 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct                        |       27 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       28 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct                        |       28 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       28 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct                        |       28 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       29 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct                        |       29 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       29 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct                        |       29 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       30 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct                        |       30 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       30 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct                        |       30 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       31 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct                        |       31 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       31 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct                        |       31 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       32 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct                        |       32 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       32 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct                        |       32 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       37 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct                        |       37 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       37 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct                        |       37 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       39 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct                        |       39 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct                        |       39 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct                        |       39 |     ECT Load |   25 |       0.0%

llama-3.1-70b-instruct (with COT)             |        7 |   Min Events |   25 |      96.0%
llama-3.1-70b-instruct (with COT)             |        7 |   Event Load |   25 |      72.0%
llama-3.1-70b-instruct (with COT)             |        7 |      Min ECT |   25 |      80.0%
llama-3.1-70b-instruct (with COT)             |        7 |     ECT Load |   25 |      64.0%
llama-3.1-70b-instruct (with COT)             |        8 |   Min Events |   25 |      88.0%
llama-3.1-70b-instruct (with COT)             |        8 |   Event Load |   25 |      40.0%
llama-3.1-70b-instruct (with COT)             |        8 |      Min ECT |   25 |      52.0%
llama-3.1-70b-instruct (with COT)             |        8 |     ECT Load |   25 |      44.0%
llama-3.1-70b-instruct (with COT)             |        9 |   Min Events |   25 |     100.0%
llama-3.1-70b-instruct (with COT)             |        9 |   Event Load |   25 |      80.0%
llama-3.1-70b-instruct (with COT)             |        9 |      Min ECT |   25 |      88.0%
llama-3.1-70b-instruct (with COT)             |        9 |     ECT Load |   25 |      68.0%
llama-3.1-70b-instruct (with COT)             |       10 |   Min Events |   25 |      92.0%
llama-3.1-70b-instruct (with COT)             |       10 |   Event Load |   25 |      64.0%
llama-3.1-70b-instruct (with COT)             |       10 |      Min ECT |   25 |      60.0%
llama-3.1-70b-instruct (with COT)             |       10 |     ECT Load |   25 |       4.0%
llama-3.1-70b-instruct (with COT)             |       11 |   Min Events |   25 |      96.0%
llama-3.1-70b-instruct (with COT)             |       11 |   Event Load |   25 |      68.0%
llama-3.1-70b-instruct (with COT)             |       11 |      Min ECT |   25 |      72.0%
llama-3.1-70b-instruct (with COT)             |       11 |     ECT Load |   25 |       4.0%
llama-3.1-70b-instruct (with COT)             |       12 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       12 |   Event Load |   25 |      12.0%
llama-3.1-70b-instruct (with COT)             |       12 |      Min ECT |   25 |       8.0%
llama-3.1-70b-instruct (with COT)             |       12 |     ECT Load |   25 |      80.0%
llama-3.1-70b-instruct (with COT)             |       13 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       13 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       13 |      Min ECT |   25 |      16.0%
llama-3.1-70b-instruct (with COT)             |       13 |     ECT Load |   25 |      84.0%
llama-3.1-70b-instruct (with COT)             |       14 |   Min Events |   25 |       8.0%
llama-3.1-70b-instruct (with COT)             |       14 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       14 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       14 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       15 |   Min Events |   25 |       4.0%
llama-3.1-70b-instruct (with COT)             |       15 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       15 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       15 |     ECT Load |   25 |       4.0%
llama-3.1-70b-instruct (with COT)             |       16 |   Min Events |   25 |      16.0%
llama-3.1-70b-instruct (with COT)             |       16 |   Event Load |   25 |       8.0%
llama-3.1-70b-instruct (with COT)             |       16 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       16 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       17 |   Min Events |   25 |     100.0%
llama-3.1-70b-instruct (with COT)             |       17 |   Event Load |   25 |      92.0%
llama-3.1-70b-instruct (with COT)             |       17 |      Min ECT |   25 |      88.0%
llama-3.1-70b-instruct (with COT)             |       17 |     ECT Load |   25 |     100.0%
llama-3.1-70b-instruct (with COT)             |       18 |   Min Events |   25 |     100.0%
llama-3.1-70b-instruct (with COT)             |       18 |   Event Load |   25 |      84.0%
llama-3.1-70b-instruct (with COT)             |       18 |      Min ECT |   25 |      92.0%
llama-3.1-70b-instruct (with COT)             |       18 |     ECT Load |   25 |     100.0%
llama-3.1-70b-instruct (with COT)             |       19 |   Min Events |   25 |      84.0%
llama-3.1-70b-instruct (with COT)             |       19 |   Event Load |   25 |      76.0%
llama-3.1-70b-instruct (with COT)             |       19 |      Min ECT |   25 |      92.0%
llama-3.1-70b-instruct (with COT)             |       19 |     ECT Load |   25 |      96.0%
llama-3.1-70b-instruct (with COT)             |       20 |   Min Events |   25 |      12.0%
llama-3.1-70b-instruct (with COT)             |       20 |   Event Load |   25 |       4.0%
llama-3.1-70b-instruct (with COT)             |       20 |      Min ECT |   25 |       4.0%
llama-3.1-70b-instruct (with COT)             |       20 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       21 |   Min Events |   25 |      32.0%
llama-3.1-70b-instruct (with COT)             |       21 |   Event Load |   25 |       4.0%
llama-3.1-70b-instruct (with COT)             |       21 |      Min ECT |   25 |       4.0%
llama-3.1-70b-instruct (with COT)             |       21 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       22 |   Min Events |   25 |      16.0%
llama-3.1-70b-instruct (with COT)             |       22 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       22 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       22 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       23 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       23 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       23 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       23 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       24 |   Min Events |   25 |       8.0%
llama-3.1-70b-instruct (with COT)             |       24 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       24 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       24 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       27 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       27 |   Event Load |   25 |       8.0%
llama-3.1-70b-instruct (with COT)             |       27 |      Min ECT |   25 |      12.0%
llama-3.1-70b-instruct (with COT)             |       27 |     ECT Load |   25 |       4.0%
llama-3.1-70b-instruct (with COT)             |       28 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       28 |   Event Load |   25 |       4.0%
llama-3.1-70b-instruct (with COT)             |       28 |      Min ECT |   25 |      16.0%
llama-3.1-70b-instruct (with COT)             |       28 |     ECT Load |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       29 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       29 |   Event Load |   25 |       4.0%
llama-3.1-70b-instruct (with COT)             |       29 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       29 |     ECT Load |   25 |       8.0%
llama-3.1-70b-instruct (with COT)             |       30 |   Min Events |   25 |       4.0%
llama-3.1-70b-instruct (with COT)             |       30 |   Event Load |   25 |       4.0%
llama-3.1-70b-instruct (with COT)             |       30 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       30 |     ECT Load |   25 |       8.0%
llama-3.1-70b-instruct (with COT)             |       31 |   Min Events |   25 |       8.0%
llama-3.1-70b-instruct (with COT)             |       31 |   Event Load |   25 |       8.0%
llama-3.1-70b-instruct (with COT)             |       31 |      Min ECT |   25 |      16.0%
llama-3.1-70b-instruct (with COT)             |       31 |     ECT Load |   25 |       4.0%
llama-3.1-70b-instruct (with COT)             |       32 |   Min Events |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       32 |   Event Load |   25 |       8.0%
llama-3.1-70b-instruct (with COT)             |       32 |      Min ECT |   25 |       8.0%
llama-3.1-70b-instruct (with COT)             |       32 |     ECT Load |   25 |       4.0%
llama-3.1-70b-instruct (with COT)             |       37 |   Min Events |   25 |       8.0%
llama-3.1-70b-instruct (with COT)             |       37 |   Event Load |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       37 |      Min ECT |   25 |       0.0%
llama-3.1-70b-instruct (with COT)             |       37 |     ECT Load |   25 |       8.0%
llama-3.1-70b-instruct (with COT)             |       39 |   Min Events |   25 |       4.0%
llama-3.1-70b-instruct (with COT)             |       39 |   Event Load |   25 |       8.0%
llama-3.1-70b-instruct (with COT)             |       39 |      Min ECT |   25 |       4.0%
llama-3.1-70b-instruct (with COT)             |       39 |     ECT Load |   25 |       0.0%
