Model                                         | Scenario |        Extra |    N |   Accuracy
anthropic-claude-opus-4.6_think (lose)        |       16 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       16 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       16 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       17 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       17 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       17 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       17 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       18 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       18 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       18 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       18 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       19 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       19 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       19 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       19 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       20 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       20 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       20 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       20 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       21 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       21 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       21 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       21 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       22 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       22 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       22 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       22 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       23 |   Min Events |    5 |       0.0%
anthropic-claude-opus-4.6_think (lose)        |       23 |   Event Load |    5 |       0.0%
anthropic-claude-opus-4.6_think (lose)        |       23 |      Min ECT |    5 |       0.0%
anthropic-claude-opus-4.6_think (lose)        |       23 |     ECT Load |    5 |       0.0%
anthropic-claude-opus-4.6_think (lose)        |       24 |   Min Events |    5 |      80.0%
anthropic-claude-opus-4.6_think (lose)        |       24 |   Event Load |    5 |      80.0%
anthropic-claude-opus-4.6_think (lose)        |       24 |      Min ECT |    5 |      80.0%
anthropic-claude-opus-4.6_think (lose)        |       24 |     ECT Load |    5 |      80.0%
anthropic-claude-opus-4.6_think (lose)        |       27 |   Min Events |    5 |      80.0%
anthropic-claude-opus-4.6_think (lose)        |       27 |   Event Load |    5 |      80.0%
anthropic-claude-opus-4.6_think (lose)        |       27 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       27 |     ECT Load |    5 |      20.0%
anthropic-claude-opus-4.6_think (lose)        |       28 |   Min Events |    5 |      80.0%
anthropic-claude-opus-4.6_think (lose)        |       28 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       28 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       28 |     ECT Load |    5 |      60.0%
anthropic-claude-opus-4.6_think (lose)        |       29 |   Min Events |    5 |      80.0%
anthropic-claude-opus-4.6_think (lose)        |       29 |   Event Load |    5 |      40.0%
anthropic-claude-opus-4.6_think (lose)        |       29 |      Min ECT |    5 |      40.0%
anthropic-claude-opus-4.6_think (lose)        |       29 |     ECT Load |    5 |      20.0%
anthropic-claude-opus-4.6_think (lose)        |       30 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       30 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       30 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       30 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       31 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       31 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       31 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       31 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       32 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       32 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       32 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       32 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       37 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       37 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       37 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       37 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       39 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       39 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       39 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think (lose)        |       39 |     ECT Load |    5 |     100.0%

deepseek-chat-v3.1                            |        7 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1                            |        7 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1                            |        7 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1                            |        7 |     ECT Load |   10 |      90.0%
deepseek-chat-v3.1                            |        8 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1                            |        8 |   Event Load |   10 |      90.0%
deepseek-chat-v3.1                            |        8 |      Min ECT |   10 |      80.0%
deepseek-chat-v3.1                            |        8 |     ECT Load |   10 |      60.0%
deepseek-chat-v3.1                            |        9 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1                            |        9 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1                            |        9 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1                            |        9 |     ECT Load |   10 |     100.0%
deepseek-chat-v3.1                            |       10 |   Min Events |   10 |      90.0%
deepseek-chat-v3.1                            |       10 |   Event Load |   10 |      40.0%
deepseek-chat-v3.1                            |       10 |      Min ECT |   10 |      90.0%
deepseek-chat-v3.1                            |       10 |     ECT Load |   10 |      90.0%
deepseek-chat-v3.1                            |       11 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1                            |       11 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1                            |       11 |      Min ECT |   10 |      90.0%
deepseek-chat-v3.1                            |       11 |     ECT Load |   10 |     100.0%
deepseek-chat-v3.1                            |       12 |   Min Events |   10 |      20.0%
deepseek-chat-v3.1                            |       12 |   Event Load |   10 |      30.0%
deepseek-chat-v3.1                            |       12 |      Min ECT |   10 |      20.0%
deepseek-chat-v3.1                            |       12 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1                            |       13 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1                            |       13 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1                            |       13 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1                            |       13 |     ECT Load |   10 |      30.0%
deepseek-chat-v3.1                            |       14 |   Min Events |   10 |      20.0%
deepseek-chat-v3.1                            |       14 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1                            |       14 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1                            |       14 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1                            |       15 |   Min Events |   10 |      20.0%
deepseek-chat-v3.1                            |       15 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1                            |       15 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1                            |       15 |     ECT Load |   10 |      10.0%
deepseek-chat-v3.1                            |       16 |   Min Events |   10 |      60.0%
deepseek-chat-v3.1                            |       16 |   Event Load |   10 |      10.0%
deepseek-chat-v3.1                            |       16 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1                            |       16 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1                            |       17 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1                            |       17 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1                            |       17 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1                            |       17 |     ECT Load |   10 |     100.0%
deepseek-chat-v3.1                            |       18 |   Min Events |   10 |      80.0%
deepseek-chat-v3.1                            |       18 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1                            |       18 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1                            |       18 |     ECT Load |   10 |     100.0%
deepseek-chat-v3.1                            |       19 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1                            |       19 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1                            |       19 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1                            |       19 |     ECT Load |   10 |     100.0%
deepseek-chat-v3.1                            |       20 |   Min Events |   10 |      90.0%
deepseek-chat-v3.1                            |       20 |   Event Load |   10 |      90.0%
deepseek-chat-v3.1                            |       20 |      Min ECT |   10 |      20.0%
deepseek-chat-v3.1                            |       20 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1                            |       21 |   Min Events |   10 |      70.0%
deepseek-chat-v3.1                            |       21 |   Event Load |   10 |      10.0%
deepseek-chat-v3.1                            |       21 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1                            |       21 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1                            |       22 |   Min Events |   10 |      80.0%
deepseek-chat-v3.1                            |       22 |   Event Load |   10 |      40.0%
deepseek-chat-v3.1                            |       22 |      Min ECT |   10 |      20.0%
deepseek-chat-v3.1                            |       22 |     ECT Load |   10 |      10.0%
deepseek-chat-v3.1                            |       23 |   Min Events |   10 |      10.0%
deepseek-chat-v3.1                            |       23 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1                            |       23 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1                            |       23 |     ECT Load |   10 |      10.0%
deepseek-chat-v3.1                            |       24 |   Min Events |   10 |      30.0%
deepseek-chat-v3.1                            |       24 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1                            |       24 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1                            |       24 |     ECT Load |   10 |      10.0%
deepseek-chat-v3.1                            |       27 |   Min Events |   10 |      40.0%
deepseek-chat-v3.1                            |       27 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1                            |       27 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1                            |       27 |     ECT Load |   10 |      10.0%
deepseek-chat-v3.1                            |       28 |   Min Events |   10 |      10.0%
deepseek-chat-v3.1                            |       28 |   Event Load |   10 |      20.0%
deepseek-chat-v3.1                            |       28 |      Min ECT |   10 |      20.0%
deepseek-chat-v3.1                            |       28 |     ECT Load |   10 |      20.0%
deepseek-chat-v3.1                            |       29 |   Min Events |   10 |      50.0%
deepseek-chat-v3.1                            |       29 |   Event Load |   10 |      50.0%
deepseek-chat-v3.1                            |       29 |      Min ECT |   10 |      20.0%
deepseek-chat-v3.1                            |       29 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1                            |       30 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1                            |       30 |   Event Load |   10 |      20.0%
deepseek-chat-v3.1                            |       30 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1                            |       30 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1                            |       31 |   Min Events |   10 |      10.0%
deepseek-chat-v3.1                            |       31 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1                            |       31 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1                            |       31 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1                            |       32 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1                            |       32 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1                            |       32 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1                            |       32 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1                            |       37 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1                            |       37 |   Event Load |   10 |      90.0%
deepseek-chat-v3.1                            |       37 |      Min ECT |   10 |      60.0%
deepseek-chat-v3.1                            |       37 |     ECT Load |   10 |      40.0%
deepseek-chat-v3.1                            |       39 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1                            |       39 |   Event Load |   10 |      80.0%
deepseek-chat-v3.1                            |       39 |      Min ECT |   10 |      40.0%
deepseek-chat-v3.1                            |       39 |     ECT Load |   10 |      50.0%

deepseek-chat-v3.1 (lose)                     |        7 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |        7 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |        7 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |        7 |     ECT Load |   10 |      90.0%
deepseek-chat-v3.1 (lose)                     |        8 |   Min Events |   10 |      90.0%
deepseek-chat-v3.1 (lose)                     |        8 |   Event Load |   10 |      90.0%
deepseek-chat-v3.1 (lose)                     |        8 |      Min ECT |   10 |      90.0%
deepseek-chat-v3.1 (lose)                     |        8 |     ECT Load |   10 |      80.0%
deepseek-chat-v3.1 (lose)                     |        9 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |        9 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |        9 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |        9 |     ECT Load |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |       10 |   Min Events |   10 |      90.0%
deepseek-chat-v3.1 (lose)                     |       10 |   Event Load |   10 |      70.0%
deepseek-chat-v3.1 (lose)                     |       10 |      Min ECT |   10 |      80.0%
deepseek-chat-v3.1 (lose)                     |       10 |     ECT Load |   10 |      70.0%
deepseek-chat-v3.1 (lose)                     |       11 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |       11 |   Event Load |   10 |      80.0%
deepseek-chat-v3.1 (lose)                     |       11 |      Min ECT |   10 |      90.0%
deepseek-chat-v3.1 (lose)                     |       11 |     ECT Load |   10 |      80.0%
deepseek-chat-v3.1 (lose)                     |       12 |   Min Events |   10 |      40.0%
deepseek-chat-v3.1 (lose)                     |       12 |   Event Load |   10 |      20.0%
deepseek-chat-v3.1 (lose)                     |       12 |      Min ECT |   10 |      20.0%
deepseek-chat-v3.1 (lose)                     |       12 |     ECT Load |   10 |      10.0%
deepseek-chat-v3.1 (lose)                     |       13 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       13 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       13 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       13 |     ECT Load |   10 |      20.0%
deepseek-chat-v3.1 (lose)                     |       14 |   Min Events |   10 |      10.0%
deepseek-chat-v3.1 (lose)                     |       14 |   Event Load |   10 |      10.0%
deepseek-chat-v3.1 (lose)                     |       14 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       14 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       15 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       15 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       15 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       15 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       16 |   Min Events |   10 |      90.0%
deepseek-chat-v3.1 (lose)                     |       16 |   Event Load |   10 |      10.0%
deepseek-chat-v3.1 (lose)                     |       16 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       16 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       17 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |       17 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |       17 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |       17 |     ECT Load |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |       18 |   Min Events |   10 |      90.0%
deepseek-chat-v3.1 (lose)                     |       18 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |       18 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |       18 |     ECT Load |   10 |      90.0%
deepseek-chat-v3.1 (lose)                     |       19 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |       19 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |       19 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |       19 |     ECT Load |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |       20 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |       20 |   Event Load |   10 |      50.0%
deepseek-chat-v3.1 (lose)                     |       20 |      Min ECT |   10 |      10.0%
deepseek-chat-v3.1 (lose)                     |       20 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       21 |   Min Events |   10 |      40.0%
deepseek-chat-v3.1 (lose)                     |       21 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       21 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       21 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       22 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |       22 |   Event Load |   10 |      40.0%
deepseek-chat-v3.1 (lose)                     |       22 |      Min ECT |   10 |      20.0%
deepseek-chat-v3.1 (lose)                     |       22 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       23 |   Min Events |   10 |      10.0%
deepseek-chat-v3.1 (lose)                     |       23 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       23 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       23 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       24 |   Min Events |   10 |      30.0%
deepseek-chat-v3.1 (lose)                     |       24 |   Event Load |   10 |      30.0%
deepseek-chat-v3.1 (lose)                     |       24 |      Min ECT |   10 |      10.0%
deepseek-chat-v3.1 (lose)                     |       24 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       27 |   Min Events |   10 |      50.0%
deepseek-chat-v3.1 (lose)                     |       27 |   Event Load |   10 |      30.0%
deepseek-chat-v3.1 (lose)                     |       27 |      Min ECT |   10 |      50.0%
deepseek-chat-v3.1 (lose)                     |       27 |     ECT Load |   10 |      10.0%
deepseek-chat-v3.1 (lose)                     |       28 |   Min Events |   10 |      10.0%
deepseek-chat-v3.1 (lose)                     |       28 |   Event Load |   10 |      50.0%
deepseek-chat-v3.1 (lose)                     |       28 |      Min ECT |   10 |      40.0%
deepseek-chat-v3.1 (lose)                     |       28 |     ECT Load |   10 |      30.0%
deepseek-chat-v3.1 (lose)                     |       29 |   Min Events |   10 |      80.0%
deepseek-chat-v3.1 (lose)                     |       29 |   Event Load |   10 |      20.0%
deepseek-chat-v3.1 (lose)                     |       29 |      Min ECT |   10 |      10.0%
deepseek-chat-v3.1 (lose)                     |       29 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       30 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       30 |   Event Load |   10 |      30.0%
deepseek-chat-v3.1 (lose)                     |       30 |      Min ECT |   10 |      10.0%
deepseek-chat-v3.1 (lose)                     |       30 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       31 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       31 |   Event Load |   10 |      30.0%
deepseek-chat-v3.1 (lose)                     |       31 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       31 |     ECT Load |   10 |      10.0%
deepseek-chat-v3.1 (lose)                     |       32 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       32 |   Event Load |   10 |      20.0%
deepseek-chat-v3.1 (lose)                     |       32 |      Min ECT |   10 |      10.0%
deepseek-chat-v3.1 (lose)                     |       32 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (lose)                     |       37 |   Min Events |   10 |      40.0%
deepseek-chat-v3.1 (lose)                     |       37 |   Event Load |   10 |      80.0%
deepseek-chat-v3.1 (lose)                     |       37 |      Min ECT |   10 |      90.0%
deepseek-chat-v3.1 (lose)                     |       37 |     ECT Load |   10 |      70.0%
deepseek-chat-v3.1 (lose)                     |       39 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1 (lose)                     |       39 |   Event Load |   10 |      50.0%
deepseek-chat-v3.1 (lose)                     |       39 |      Min ECT |   10 |      70.0%
deepseek-chat-v3.1 (lose)                     |       39 |     ECT Load |   10 |      10.0%

deepseek-chat-v3.1 (with COT)                 |        7 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1 (with COT)                 |        7 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1 (with COT)                 |        7 |      Min ECT |   10 |      90.0%
deepseek-chat-v3.1 (with COT)                 |        7 |     ECT Load |   10 |      80.0%
deepseek-chat-v3.1 (with COT)                 |        8 |   Min Events |   10 |      50.0%
deepseek-chat-v3.1 (with COT)                 |        8 |   Event Load |   10 |      70.0%
deepseek-chat-v3.1 (with COT)                 |        8 |      Min ECT |   10 |      90.0%
deepseek-chat-v3.1 (with COT)                 |        8 |     ECT Load |   10 |      80.0%
deepseek-chat-v3.1 (with COT)                 |        9 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1 (with COT)                 |        9 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1 (with COT)                 |        9 |      Min ECT |   10 |      90.0%
deepseek-chat-v3.1 (with COT)                 |        9 |     ECT Load |   10 |      80.0%
deepseek-chat-v3.1 (with COT)                 |       10 |   Min Events |   10 |      90.0%
deepseek-chat-v3.1 (with COT)                 |       10 |   Event Load |   10 |      90.0%
deepseek-chat-v3.1 (with COT)                 |       10 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1 (with COT)                 |       10 |     ECT Load |    9 |     100.0%
deepseek-chat-v3.1 (with COT)                 |       11 |   Min Events |   10 |      90.0%
deepseek-chat-v3.1 (with COT)                 |       11 |   Event Load |   10 |      80.0%
deepseek-chat-v3.1 (with COT)                 |       11 |      Min ECT |   10 |      60.0%
deepseek-chat-v3.1 (with COT)                 |       11 |     ECT Load |   10 |      90.0%
deepseek-chat-v3.1 (with COT)                 |       12 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1 (with COT)                 |       12 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT)                 |       12 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1 (with COT)                 |       12 |     ECT Load |    9 |      22.2%
deepseek-chat-v3.1 (with COT)                 |       13 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1 (with COT)                 |       13 |   Event Load |   10 |      20.0%
deepseek-chat-v3.1 (with COT)                 |       13 |      Min ECT |   10 |      20.0%
deepseek-chat-v3.1 (with COT)                 |       13 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT)                 |       14 |   Min Events |   10 |      40.0%
deepseek-chat-v3.1 (with COT)                 |       14 |   Event Load |   10 |      20.0%
deepseek-chat-v3.1 (with COT)                 |       14 |      Min ECT |   10 |      40.0%
deepseek-chat-v3.1 (with COT)                 |       14 |     ECT Load |   10 |      10.0%
deepseek-chat-v3.1 (with COT)                 |       15 |   Min Events |   10 |      20.0%
deepseek-chat-v3.1 (with COT)                 |       15 |   Event Load |   10 |      30.0%
deepseek-chat-v3.1 (with COT)                 |       15 |      Min ECT |   10 |      40.0%
deepseek-chat-v3.1 (with COT)                 |       15 |     ECT Load |   10 |      40.0%
deepseek-chat-v3.1 (with COT)                 |       16 |   Min Events |   10 |      40.0%
deepseek-chat-v3.1 (with COT)                 |       16 |   Event Load |   10 |      10.0%
deepseek-chat-v3.1 (with COT)                 |       16 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1 (with COT)                 |       16 |     ECT Load |   10 |      30.0%
deepseek-chat-v3.1 (with COT)                 |       17 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1 (with COT)                 |       17 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1 (with COT)                 |       17 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1 (with COT)                 |       17 |     ECT Load |   10 |     100.0%
deepseek-chat-v3.1 (with COT)                 |       18 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1 (with COT)                 |       18 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1 (with COT)                 |       18 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1 (with COT)                 |       18 |     ECT Load |   10 |      90.0%
deepseek-chat-v3.1 (with COT)                 |       19 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1 (with COT)                 |       19 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1 (with COT)                 |       19 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1 (with COT)                 |       19 |     ECT Load |   10 |     100.0%
deepseek-chat-v3.1 (with COT)                 |       20 |   Min Events |   10 |      40.0%
deepseek-chat-v3.1 (with COT)                 |       20 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT)                 |       20 |      Min ECT |   10 |      10.0%
deepseek-chat-v3.1 (with COT)                 |       20 |     ECT Load |   10 |      40.0%
deepseek-chat-v3.1 (with COT)                 |       21 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1 (with COT)                 |       21 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT)                 |       21 |      Min ECT |   10 |      30.0%
deepseek-chat-v3.1 (with COT)                 |       21 |     ECT Load |   10 |      50.0%
deepseek-chat-v3.1 (with COT)                 |       22 |   Min Events |   10 |      80.0%
deepseek-chat-v3.1 (with COT)                 |       22 |   Event Load |   10 |      10.0%
deepseek-chat-v3.1 (with COT)                 |       22 |      Min ECT |   10 |      10.0%
deepseek-chat-v3.1 (with COT)                 |       22 |     ECT Load |   10 |      30.0%
deepseek-chat-v3.1 (with COT)                 |       23 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1 (with COT)                 |       23 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT)                 |       23 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1 (with COT)                 |       23 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT)                 |       24 |   Min Events |   10 |      10.0%
deepseek-chat-v3.1 (with COT)                 |       24 |   Event Load |   10 |      20.0%
deepseek-chat-v3.1 (with COT)                 |       24 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1 (with COT)                 |       24 |     ECT Load |   10 |      20.0%
deepseek-chat-v3.1 (with COT)                 |       27 |   Min Events |   10 |      50.0%
deepseek-chat-v3.1 (with COT)                 |       27 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT)                 |       27 |      Min ECT |   10 |      10.0%
deepseek-chat-v3.1 (with COT)                 |       27 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT)                 |       28 |   Min Events |   10 |      40.0%
